dx_class	ICD10_CD	ICD10_CD_NODOT	ICD10_LDESC	IsSubsequent	IsSequela	Billable	Remission
Self-inflicted Injury/Poisoning	T62.8X2S	T628X2S	Toxic effect of noxious substnc eaten as food, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T62.92X	T6292X	Toxic eff of unsp noxious sub eaten as food, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T62.92XA	T6292XA	Toxic eff of unsp noxious sub eaten as food, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T62.92XD	T6292XD	Toxic eff of unsp noxious sub eaten as food, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T62.92XS	T6292XS	Toxic eff of unsp noxious sub eaten as food, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.002	T63002	Toxic effect of unsp snake venom, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.002A	T63002A	Toxic effect of unsp snake venom, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.002D	T63002D	Toxic effect of unsp snake venom, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.002S	T63002S	Toxic effect of unsp snake venom, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.012	T63012	Toxic effect of rattlesnake venom, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.012A	T63012A	Toxic effect of rattlesnake venom, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.012D	T63012D	Toxic effect of rattlesnake venom, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.012S	T63012S	Toxic effect of rattlesnake venom, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.022	T63022	Toxic effect of coral snake venom, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.022A	T63022A	Toxic effect of coral snake venom, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.022D	T63022D	Toxic effect of coral snake venom, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.022S	T63022S	Toxic effect of coral snake venom, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.032	T63032	Toxic effect of taipan venom, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.032A	T63032A	Toxic effect of taipan venom, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.032D	T63032D	Toxic effect of taipan venom, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.032S	T63032S	Toxic effect of taipan venom, intentional self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.042	T63042	Toxic effect of cobra venom, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.042A	T63042A	Toxic effect of cobra venom, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.042D	T63042D	Toxic effect of cobra venom, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.042S	T63042S	Toxic effect of cobra venom, intentional self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.062	T63062	Toxic effect of venom of N & S American snake, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.062A	T63062A	Toxic effect of venom of N & S American snake, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.062D	T63062D	Toxic effect of venom of N & S American snake, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.062S	T63062S	Toxic effect of venom of N & S American snake, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.072	T63072	Toxic effect of venom of Australian snake, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.072A	T63072A	Toxic effect of venom of Australian snake, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.072D	T63072D	Toxic effect of venom of Australian snake, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.072S	T63072S	Toxic effect of venom of Australian snake, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.082	T63082	Toxic eff of venom of African and Asian snake, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.082A	T63082A	Toxic eff of venom of African and Asian snake, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.082D	T63082D	Toxic eff of venom of African and Asian snake, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.082S	T63082S	Toxic eff of venom of African and Asian snake, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.092	T63092	Toxic effect of venom of snake, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.092A	T63092A	Toxic effect of venom of snake, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.092D	T63092D	Toxic effect of venom of snake, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.092S	T63092S	Toxic effect of venom of snake, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.112	T63112	Toxic effect of venom of gila monster, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.112A	T63112A	Toxic effect of venom of gila monster, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.112D	T63112D	Toxic effect of venom of gila monster, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.112S	T63112S	Toxic effect of venom of gila monster, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.122	T63122	Toxic effect of venom of venomous lizard, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.122A	T63122A	Toxic effect of venom of venomous lizard, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.122D	T63122D	Toxic effect of venom of venomous lizard, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.122S	T63122S	Toxic effect of venom of venomous lizard, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.192	T63192	Toxic effect of venom of reptiles, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.192A	T63192A	Toxic effect of venom of reptiles, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.192D	T63192D	Toxic effect of venom of reptiles, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.192S	T63192S	Toxic effect of venom of reptiles, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.2X2	T632X2	Toxic effect of venom of scorpion, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.2X2A	T632X2A	Toxic effect of venom of scorpion, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.2X2D	T632X2D	Toxic effect of venom of scorpion, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.2X2S	T632X2S	Toxic effect of venom of scorpion, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.302	T63302	Toxic effect of unsp spider venom, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.302A	T63302A	Toxic effect of unsp spider venom, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.302D	T63302D	Toxic effect of unsp spider venom, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.302S	T63302S	Toxic effect of unsp spider venom, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.312	T63312	Toxic effect of venom of black widow spider, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.312A	T63312A	Toxic effect of venom of black widow spider, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.312D	T63312D	Toxic effect of venom of black widow spider, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.312S	T63312S	Toxic effect of venom of black widow spider, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.322	T63322	Toxic effect of venom of tarantula, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.322A	T63322A	Toxic effect of venom of tarantula, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.322D	T63322D	Toxic effect of venom of tarantula, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.322S	T63322S	Toxic effect of venom of tarantula, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.332	T63332	Toxic effect of venom of brown recluse spider, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.332A	T63332A	Toxic effect of venom of brown recluse spider, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.332D	T63332D	Toxic effect of venom of brown recluse spider, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.332S	T63332S	Toxic effect of venom of brown recluse spider, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.392	T63392	Toxic effect of venom of spider, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.392A	T63392A	Toxic effect of venom of spider, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.392D	T63392D	Toxic effect of venom of spider, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.392S	T63392S	Toxic effect of venom of spider, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.412	T63412	Toxic effect of venom of centipede/millipede, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.412A	T63412A	Toxic effect of venom of centipede/millipede, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.412D	T63412D	Toxic effect of venom of centipede/millipede, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.412S	T63412S	Toxic effect of venom of centipede/millipede, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.422	T63422	Toxic effect of venom of ants, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.422A	T63422A	Toxic effect of venom of ants, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.422D	T63422D	Toxic effect of venom of ants, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.422S	T63422S	Toxic effect of venom of ants, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.432	T63432	Toxic effect of venom of caterpillars, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.432A	T63432A	Toxic effect of venom of caterpillars, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.432D	T63432D	Toxic effect of venom of caterpillars, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.432S	T63432S	Toxic effect of venom of caterpillars, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.442	T63442	Toxic effect of venom of bees, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.442A	T63442A	Toxic effect of venom of bees, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.442D	T63442D	Toxic effect of venom of bees, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.442S	T63442S	Toxic effect of venom of bees, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.452	T63452	Toxic effect of venom of hornets, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.452A	T63452A	Toxic effect of venom of hornets, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.452D	T63452D	Toxic effect of venom of hornets, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.452S	T63452S	Toxic effect of venom of hornets, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.462	T63462	Toxic effect of venom of wasps, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.462A	T63462A	Toxic effect of venom of wasps, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.462D	T63462D	Toxic effect of venom of wasps, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.462S	T63462S	Toxic effect of venom of wasps, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.482	T63482	Toxic effect of venom of arthropod, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.482A	T63482A	Toxic effect of venom of arthropod, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.482D	T63482D	Toxic effect of venom of arthropod, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.482S	T63482S	Toxic effect of venom of arthropod, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.512	T63512	Toxic effect of contact w stingray, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.512A	T63512A	Toxic effect of contact w stingray, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.512D	T63512D	Toxic effect of contact w stingray, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.512S	T63512S	Toxic effect of contact w stingray, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.592	T63592	Toxic effect of contact w oth venomous fish, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.592A	T63592A	Toxic effect of contact w oth venomous fish, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.592D	T63592D	Toxic effect of contact w oth venomous fish, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.592S	T63592S	Toxic effect of contact w oth venom fish, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.612	T63612	Toxic effect of contact w Portugese Man-o-war, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.612A	T63612A	Toxic effect of contact w Portugese Man-o-war, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.612D	T63612D	Toxic effect of contact w Portugese Man-o-war, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.612S	T63612S	Toxic effect of cntct w Portugese Man-o-war, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.622	T63622	Toxic effect of contact w oth jellyfish, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.622A	T63622A	Toxic effect of contact w oth jellyfish, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.622D	T63622D	Toxic effect of contact w oth jellyfish, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.622S	T63622S	Toxic effect of contact w oth jellyfish, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.632	T63632	Toxic effect of contact w sea anemone, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.632A	T63632A	Toxic effect of contact w sea anemone, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.632D	T63632D	Toxic effect of contact w sea anemone, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.632S	T63632S	Toxic effect of contact w sea anemone, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.692	T63692	Toxic eff of cntct w oth venom marine animals, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.692A	T63692A	Toxic eff of cntct w oth venom marine animals, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.692D	T63692D	Toxic eff of cntct w oth venom marine animals, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.692S	T63692S	Toxic eff of cntct w oth venom marine animals, slf-hrm, sqla	0	1	1	0
Self-inflicted Injury/Poisoning	T63.712	T63712	Toxic effect of contact w venom marine plant, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.712A	T63712A	Toxic effect of contact w venom marine plant, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.712D	T63712D	Toxic effect of contact w venom marine plant, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.712S	T63712S	Toxic effect of cntct w venom marine plant, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.792	T63792	Toxic effect of contact w oth venomous plant, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.792A	T63792A	Toxic effect of contact w oth venomous plant, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.792D	T63792D	Toxic effect of contact w oth venomous plant, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.792S	T63792S	Toxic effect of contact w oth venom plant, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.812	T63812	Toxic effect of contact w venomous frog, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.812A	T63812A	Toxic effect of contact w venomous frog, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.812D	T63812D	Toxic effect of contact w venomous frog, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.812S	T63812S	Toxic effect of contact w venomous frog, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.822	T63822	Toxic effect of contact w venomous toad, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.822A	T63822A	Toxic effect of contact w venomous toad, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.822D	T63822D	Toxic effect of contact w venomous toad, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.822S	T63822S	Toxic effect of contact w venomous toad, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.832	T63832	Toxic effect of contact w oth venomous amphib, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.832A	T63832A	Toxic effect of contact w oth venomous amphib, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.832D	T63832D	Toxic effect of contact w oth venomous amphib, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.832S	T63832S	Toxic effect of contact w oth venom amphib, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.892	T63892	Toxic effect of contact w oth venom animals, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.892A	T63892A	Toxic effect of contact w oth venom animals, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.892D	T63892D	Toxic effect of contact w oth venom animals, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.892S	T63892S	Toxic effect of cntct w oth venom animals, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T63.92X	T6392X	Toxic effect of contact w unsp venom animal, slf-hrm	0	0	0	0
Self-inflicted Injury/Poisoning	T63.92XA	T6392XA	Toxic effect of contact w unsp venom animal, slf-hrm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T63.92XD	T6392XD	Toxic effect of contact w unsp venom animal, slf-hrm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T63.92XS	T6392XS	Toxic effect of cntct w unsp venom animal, slf-hrm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T64.02X	T6402X	Toxic effect of aflatoxin, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T64.02XA	T6402XA	Toxic effect of aflatoxin, intentional self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T64.02XD	T6402XD	Toxic effect of aflatoxin, intentional self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T64.02XS	T6402XS	Toxic effect of aflatoxin, intentional self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T64.82X	T6482X	Toxic effect of mycotoxin food contaminants, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T64.82XA	T6482XA	Toxic effect of mycotoxin food contaminants, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T64.82XD	T6482XD	Toxic effect of mycotoxin food contaminants, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T64.82XS	T6482XS	Toxic effect of mycotoxin food contamnt, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T65.0X2	T650X2	Toxic effect of cyanides, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T65.0X2A	T650X2A	Toxic effect of cyanides, intentional self-harm, init encntr	0	0	1	0
Self-inflicted Injury/Poisoning	T65.0X2D	T650X2D	Toxic effect of cyanides, intentional self-harm, subs encntr	1	0	1	0
Self-inflicted Injury/Poisoning	T65.0X2S	T650X2S	Toxic effect of cyanides, intentional self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T65.1X2	T651X2	Toxic effect of strychnine and its salts, self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T65.1X2A	T651X2A	Toxic effect of strychnine and its salts, self-harm, init	0	0	1	0
Self-inflicted Injury/Poisoning	T65.1X2D	T651X2D	Toxic effect of strychnine and its salts, self-harm, subs	1	0	1	0
Self-inflicted Injury/Poisoning	T65.1X2S	T651X2S	Toxic effect of strychnine and its salts, self-harm, sequela	0	1	1	0
Self-inflicted Injury/Poisoning	T65.212	T65212	Toxic effect of chewing tobacco, intentional self-harm	0	0	0	0
Self-inflicted Injury/Poisoning	T65.212A	T65212A	Toxic effect of chewing tobacco, intentional self-harm, init	0	0	1	0
